case_id,model,time_s,T,P,density,X_CH4,X_O2,X_CO2,X_H2O,X_CO,X_H2,X_OH
c005,full,7.057717987656232e-05,917.8119943249426,1143635.0099999998,4.003175975420388,0.16700937013397338,0.17499803027566746,1.7886465673977808e-18,3.224474691797363e-11,6.104821586397226e-16,1.1501306222852293e-13,3.702897025874315e-14
c005,full,7.726630490217625e-05,917.8119938071734,1143635.01,4.003175977678615,0.16700937003317054,0.17499803017767002,2.3425626140858364e-18,3.8708679898634957e-11,7.986621618339766e-16,1.386090053492817e-13,4.0635604428263586e-14
c005,full,8.458940812990223e-05,917.8119932444145,1143635.0099999998,4.003175980133052,0.16700936992180582,0.17499803006966763,3.0710051536132073e-18,4.6475064978019386e-11,1.0457614941365458e-15,1.6715535878600092e-13,4.460277175272231e-14
c005,full,9.26065763960928e-05,917.8119926332419,1143635.01,4.003175982798629,0.1670093697986745,0.17499802995056601,4.029752994688759e-18,5.5808526650947994e-11,1.3704868954528546e-15,2.0172267275018122e-13,4.8968319240097994e-14
c005,full,0.00010138359141413307,917.8119919700829,1143635.01,4.003175985690926,0.16700936966241628,0.17499802981913717,5.2926056161019606e-18,6.702796800005232e-11,1.797474133260721e-15,2.436202357580622e-13,5.377439884896684e-14
c005,full,0.00011099246952035652,917.8119912512398,1143635.01,4.003175988826065,0.16700936951149173,0.17499802967400022,6.957139213161839e-18,8.051808062116647e-11,2.359231021016924e-15,2.944539854682596e-13,5.906801418686189e-14
c005,full,0.00012151205257569826,917.8119904729216,1143635.01,4.003175992220576,0.16700936934415544,0.17499802951359972,9.153485192029733e-18,9.67426063534615e-11,3.0986848702859506e-15,3.5619081753654067e-13,6.490164427186647e-14
c005,full,0.00013302865487150266,917.8119896312977,1143635.01,4.00317599589116,0.16700936915842307,0.17499802933617895,1.2051130926547483e-17,1.1626223625969545e-10,4.0721636101509616e-15,4.3125733429962327e-13,7.133396310317465e-14
c005,full,0.0001456367713474095,917.8119887225589,1143635.01,4.003175999854424,0.16700936895203386,0.1749980291397497,1.5874386316597205e-17,1.3975424200178794e-10,5.3539154235049485e-15,5.22641393875205e-13,7.843065687238845e-14
c005,full,0.00015943985293232643,917.8119877429916,1143635.0100000002,4.00317600412656,0.16700936872240846,0.17499802892205937,2.0933782300860833e-17,1.680347206732195e-10,7.043925661929291e-15,6.340074160273093e-13,8.626533951043504e-14
c005,full,0.00017455115537024095,917.8119866891217,1143635.01,4.0031760087227095,0.16700936846659048,0.17499802868054282,2.7620211969555122e-17,2.0209485536657092e-10,9.27116906605926e-15,7.699201646871562e-13,9.492068642628414e-14
c005,full,0.00019109466849557365,917.811985557848,1143635.01,4.003176013656391,0.16700936818118728,0.17499802841227582,3.645273176712151e-17,2.431345472903028e-10,1.220607799324332e-14,9.360328462615308e-13,1.0448964752226801e-13
c005,full,0.0002092061335828834,917.8119843466304,1143635.01,4.003176018938672,0.16700936786229545,0.17499802811391635,4.812790808724638e-17,2.926065012675797e-10,1.6075168711530504e-14,1.1393526586801325e-12,1.150768542120519e-13
c005,full,0.00022903415711837582,917.8119830537378,1143635.01,4.003176024577097,0.16700936750541262,0.1749980277816343,6.357986103900975e-17,3.5227094266990137e-10,2.1179468863671206e-14,1.3885827337037104e-12,1.2680025111066977e-13
c005,full,0.00025074143013184016,917.8119816785792,1143635.0099999998,4.003176030574236,0.167009367105329,0.17499802741102494,8.404187244606781e-17,4.2426602529511845e-10,2.791611372215429e-14,1.6945832277975473e-12,1.3979304328338627e-13
c005,full,0.00027450606309374837,917.8119802220945,1143635.01,4.003176036925991,0.16700936665600274,0.17499802699701075,1.111706828868061e-16,5.111870447153724e-10,3.6813659769132365e-14,2.070897069908936e-12,1.5420582199769467e-13
c005,full,0.0003005230473305034,917.8119786872835,1143635.0099999998,4.003176043619284,0.16700936615040607,0.17499802653371863,1.471722874298358e-16,6.161906187186141e-10,4.8572748200081984e-14,2.5344755200155976e-12,1.702090518442684e-13
c005,full,0.000329005854948887,917.8119770798563,1143635.0100000002,4.003176050629231,0.1670093655803426,0.1749980260143348,1.9499957082204783e-16,7.431180735761638e-10,6.412485029151746e-14,3.1065636545565633e-12,1.879959533177622e-13
c005,full,0.0003601881903972739,917.8119754090721,1143635.0099999998,4.003176057915487,0.16700936493622578,0.17499802543092827,2.5859947153019225e-16,8.966505067457495e-10,8.470798894854922e-14,3.813854659412021e-12,2.0778577834622508e-13
c005,full,0.00039432590803533795,917.8119736887905,1143635.0099999998,4.003176065417677,0.1670093642068129,0.17499802477423834,3.432610946557996e-16,1.0824974640061002e-09,1.1197045077935556e-13,4.689944180317975e-12,2.298275220167366e-13
c005,full,0.0004316991114461341,917.8119719388036,1143635.01,4.003176073049597,0.16700936337888322,0.17499802403341722,4.560826069089568e-16,1.3076301243761815e-09,1.4810970516247582e-13,5.777191243909886e-12,2.5440419213381637e-13
c005,full,0.00047261445171561007,917.8119701865181,1143635.01,4.003176080691901,0.16700936243684858,0.17499802319571697,6.066061724143775e-16,1.580569059747156e-09,1.9605942990583514e-13,7.129100990978897e-12,2.8183761586063826e-13
c005,full,0.0005174076435371997,917.8119684691007,1143635.0099999998,4.0031760881827925,0.16700936136227792,0.17499802224610644,8.076751988729212e-16,1.91174255190544e-09,2.5973953834811266e-13,8.813416222417717e-12,3.124938628085441e-13
c005,full,0.0005664462197863745,917.8119668361196,1143635.01,4.003176095306534,0.16700936013332973,0.1749980211668134,1.0766044942517092e-15,2.3139194221311023e-09,3.444016660696037e-13,1.0915915688225896e-11,3.467890930266695e-13
c005,full,0.0006201325471667595,917.8119653530168,1143635.01,4.003176101778398,0.16700935872404313,0.17499801993674638,1.4367807162171636e-15,2.802764395464793e-09,4.570819042256665e-13,1.3545630873788376e-11,3.851964170941629e-13
c005,full,0.0006789071276714747,917.8119641052781,1143635.01,4.003176107226564,0.16700935710350379,0.17499801853081903,1.919810781784652e-15,3.3974945318603533e-09,6.072368790495028e-13,1.684098096766322e-11,4.282526594150159e-13
c005,full,0.000743252212948579,917.8119632039194,1143635.0100000002,4.00317611116837,0.16700935523480004,0.1749980169190914,2.5685042254141672e-15,4.121722561824301e-09,8.075856200569527e-13,2.097823440766588e-11,4.765661506707323e-13
c005,full,0.0008136957612268262,917.8119627921635,1143635.01,4.003176112981395,0.16700935307378445,0.1749980150657532,3.4408703335247502e-15,5.004466497072991e-09,1.0752778365166561e-12,2.6181719259794564e-11,5.308241095319099e-13
c005,full,0.0008908157692687718,917.8119630539996,1143635.0099999998,4.003176111866433,0.1670093505675438,0.17499801292786496,4.615613480206555e-15,6.081415133442753e-09,1.433473549521726e-12,3.2737273264098585e-11,5.917998390750176e-13
c005,full,0.0009752450148953187,917.8119642248155,1143635.01,4.003176106801573,0.1670093476525637,0.17499801045383556,6.199590731809749e-15,7.3964702793226725e-09,1.91351310121478e-12,4.1009104487392254e-11,6.603593135910907e-13
c005,full,0.0010676762489946528,917.8119666047307,1143635.01,4.0031760964846415,0.16700934425249958,0.17499800758157388,8.33793430085799e-15,9.003639816212358e-09,2.5578854154470174e-12,5.146124882760293e-11,7.374655499892875e-13
c005,full,0.0011688678796165422,917.8119705751664,1143635.0099999998,4.003176079261794,0.16700934027549919,0.1749980042362623,1.1227752712215748e-14,1.0969340248860032e-08,3.424303976391436e-12,6.468454559556239e-11,8.241791438769116e-13
c005,full,0.001279650194790566,917.8119766192827,1143635.01,4.003176053039598,0.16700933561101758,0.17499800032768772,1.513656205514304e-14,1.3375178085280562e-08,4.5913082452174375e-12,8.143031539338552e-11,9.216547908263125e-13
c005,full,0.0014009321751272143,917.8119853470834,1143635.0100000002,4.003176015177117,0.1670093301260216,0.1749979957470847,2.042692410541957e-14,1.632128204696124e-08,6.1659627878383396e-12,1.026520695342287e-10,1.031128501655956e-12
c005,full,0.0015337089520998934,917.8119975258962,1143635.01,4.003175962355141,0.1670093236605443,0.17499799036342537,2.7589090798011574e-14,1.9930253139750472e-08,8.29443569609135e-12,1.2955668261267683e-10,1.1538943158189686e-12
c005,full,0.001679069973203918,917.8120141168114,1143635.0100000002,4.003175890420322,0.1670093160225729,0.17499798401913014,3.7283723142760434e-14,2.4351775950343848e-08,1.1176520105016033e-11,1.6366624182391486e-10,1.2912681709269659e-12
c005,full,0.0018382079409883856,917.8120363176301,1143635.01,4.003175794201165,0.16700930698216376,0.17499797652526028,5.0396880136812196e-14,2.9767894119909112e-08,1.5085518421140883e-11,2.068912224674055e-10,1.4445271769654477e-12
c005,full,0.0020124285993067407,917.8120656117861,1143635.01,4.003175667300515,0.1670092962651578,0.1749979676561413,6.810935284289847e-14,3.639889654673629e-08,2.0395379986898794e-11,2.6161559537082015e-10,1.6148238992853454e-12
c005,full,0.002203161447083135,917.8121038231873,1143635.0100000002,4.003175501860508,0.1670092835460367,0.1749979571438676,9.198163416239145e-14,4.450964142498529e-08,2.761750965740975e-11,3.3079143752978186e-10,1.8030910600404444e-12
c005,full,0.0024119714675022936,917.8121531735732,1143635.01,4.003175288320931,0.16700926844115918,0.17499794467255916,1.2405435082556558e-13,5.441610587181593e-08,3.745035318235298e-11,4.180420396287848e-10,2.0098836250897305e-12
c005,full,0.0026405719688619945,917.8122163395155,1143635.01,4.003175015176665,0.1670092505018352,0.1749979298732771,1.6696088911005338e-13,6.649160947516299e-08,5.084548528538568e-11,5.277647259518217e-10,2.235239878018923e-12
c005,full,0.0028908386424488642,917.8122965025545,1143635.0099999998,4.00317466876747,0.16700922920873054,0.17499791231980144,2.2404535620915903e-13,8.117223519472688e-08,6.909464054944129e-11,6.652275853162285e-10,2.4784938591921e-12
c005,full,0.0031648249527836815,917.8123973849191,1143635.0100000002,4.0031742331271465,0.16700920396758376,0.17499789152621797,2.994731899461842e-13,9.896064750757843e-08,9.394251659967166e-11,8.366452586189182e-10,2.738130975205781e-12
c005,full,0.0034647789865149574,917.8125232615351,1143635.01,4.003173689935609,0.16700917410764687,0.17499786694673075,3.983172669716706e-13,1.204276345507647e-07,1.277304476165651e-10,1.049222448742759e-09,3.0116842472013963e-12
c005,full,0.0037931618982075576,917.8126789412565,1143635.01,4.003173018597979,0.1670091388825343,0.1749978379783675,5.265994925650383e-13,1.4621087387241233e-07,1.7357576807124517e-10,1.3111508794960884e-09,3.2957316370904453e-12
c005,full,0.004152668104376208,917.8128697118686,1143635.01,4.003172196477455,0.16700909747421766,0.17499780396626535,6.912697574212044e-13,1.7701086667238154e-07,2.35591248532397e-10,1.6315528677919762e-09,3.586030495895669e-12
c005,full,0.004546247391457862,917.8131012537187,1143635.01,4.0031711992574115,0.16700904899880423,0.17499776421088695,9.001158608393916e-13,2.135848135880238e-07,3.191485402770535e-10,2.0203748331316544e-09,3.8778192148804276e-12
c005,full,0.00497712911912139,917.8133795359465,1143635.01,4.003170001373988,0.16700899251252782,0.17499771797543803,1.1616166965883446e-12,2.567400908518515e-07,4.3119004782383825e-10,2.4882494026419017e-09,4.16626833401252e-12
c005,full,0.005448848717505087,917.8137107207496,1143635.01,4.003168576411582,0.16700892701533518,0.1749976644910623,1.4847752761480568e-12,3.073298426145165e-07,5.805958613407249e-10,3.0463617951014645e-09,4.4470192782452304e-12
c005,full,0.005965276695794872,917.8141011074204,1143635.0100000002,4.003166897327631,0.167008851449152,0.1749976029571565,1.878987675251471e-12,3.662535183127499e-07,7.786172183792067e-10,3.7063675325643516e-09,4.71670345623646e-12
c005,full,0.006530650400161374,917.8145571457112,1143635.01,4.0031649363831425,0.16700876468838707,0.1749975325345859,2.3540092816383033e-12,4.3446476273624443e-07,1.0393955697404593e-09,4.48040996812886e-09,4.973320095523349e-12
c005,full,0.007149608781633357,917.8150855360271,1143635.0099999998,4.003162664706382,0.16700866552145316,0.1749974523307611,2.9200647271324117e-12,5.129878451912027e-07,1.380595757251159e-09,5.381273929945484e-09,5.216377179169007e-12
c005,full,0.007827230459181494,917.8156934142812,1143635.01,4.003160051499808,0.1670085526238387,0.17499736137717642,3.5881148773658005e-12,6.02942057609927e-07,1.824191594424007e-09,6.422687677522044e-09,5.446766673438194e-12
c005,full,0.008569075390323953,917.8163886007547,1143635.01,4.003157062977728,0.1670084245247595,0.17499725860138063,4.370258086330707e-12,7.055720099447057e-07,2.39745040194098e-09,7.619759871020413e-09,5.666421268654216e-12
c005,full,0.00938123049116588,917.8171798806867,1143635.0100000002,4.003153661170566,0.16700827957031947,0.174997142796155,5.280218815011185e-12,8.222808628465117e-07,3.1341701065874027e-09,8.98951929249057e-09,5.877856323821422e-12
c005,full,0.010270359580189565,917.8180772832869,1143635.01,4.00314980273549,0.167008115886019,0.17499701258853945,6.33387011985204e-12,9.54663646508915e-07,4.0762285487458185e-09,1.0551517994480225e-08,6.08372078084605e-12
c005,full,0.011243758055589881,917.8190923379924,1143635.0100000002,4.003145437861676,0.16700793134017644,0.17499686641012338,7.549754244381882e-12,1.104539098532206e-06,5.275511864515217e-09,1.2328469376997405e-08,6.286456197473152e-12
c005,full,0.012309412754787762,917.8202383014327,1143635.01,4.003140509296934,0.1670077235085739,0.17499670246885443,8.949597483840462e-12,1.273979756679844e-06,6.796303455590234e-09,1.4346910781468369e-08,6.488108505357508e-12
c005,full,0.013476067487275957,917.8215303656641,1143635.0100000002,4.0031349514501136,0.1670074896388334,0.17499651872096067,1.055884563232122e-11,1.4653417969365582e-06,8.718232849329477e-09,1.6637902931898563e-08,6.690292849230254e-12
c005,full,0.014753294778500337,917.8229858689541,1143635.01,4.003128689478511,0.16700722661203105,0.1749963128407451,1.2407276716821169e-11,1.681297075862459e-06,1.113991354766189e-08,1.9237798878427772e-08,6.894270723806587e-12
c005,full,0.016151574413443618,917.8246245352715,1143635.01,4.003121638248957,0.167006930898401,0.1749960821855332,1.4529767492994252e-11,1.924870405819552e-06,1.4183436420005412e-08,2.218913051595341e-08,7.101088329776081e-12
c005,full,0.017682379424369073,917.8264687677371,1143635.01,4.003113701064589,0.16700659850381486,0.17499582375306258,1.6967305325772533e-11,2.199485160007862e-06,1.7999934003958385e-08,2.5541670880740566e-08,7.31173436414968e-12
c005,full,0.019358270228263703,917.8285440211581,1143635.01,4.003104768049524,0.16700622490338551,0.17499553412848423,1.9768358724800755e-11,2.509020525962383e-06,2.2776493276362704e-08,2.9353744608161792e-08,7.527288189577478e-12
c005,full,0.021192997686387518,917.8308792756114,1143635.0099999998,4.003094714096309,0.1670058049585044,0.17499520941826818,2.299074642716999e-11,2.8578837128620817e-06,2.8744776075608088e-08,3.369386672257938e-08,7.74905224102153e-12
c005,full,0.02320161593154455,917.8335076378181,1143635.0100000002,4.003083396260162,0.16700533281273836,0.17499484516765487,2.6704197850235967e-11,3.2511012142976394e-06,3.619181399819082e-08,3.864281257994436e-08,7.978665793524415e-12
c005,full,0.02540060588883403,917.8364671023915,1143635.0100000002,4.003070650460527,0.16700480176102192,0.17499443625754327,3.099387304855516e-11,3.6944341565599256e-06,4.547358794747175e-08,4.4296247164416623e-08,8.218202445100349e-12
c005,full,0.027808010503383954,917.8398015098813,1143635.01,4.003056287329212,0.16700420408573158,0.17499397677599696,3.596521805427213e-11,4.194523604415043e-06,5.703219722039178e-08,5.0768068991928465e-08,8.470257706463317e-12
c005,full,0.03044358278462337,917.8435617519968,1143635.01,4.003040086986049,0.16700353085120243,0.1749934598578688,4.175069909954159e-11,4.75907357685133e-06,7.141768152732638e-08,5.819467789873992e-08,8.738027666657161e-12
c005,full,0.03332894788181394,917.8478072838379,1143635.01,4.003021792481726,0.16700277164668753,0.17499287748467365,4.851919551104158e-11,5.397081007215396e-06,8.931591265402188e-08,6.674043246697462e-08,9.025384824074759e-12
c005,full,0.036487780520685846,917.852608022644,1143635.01,4.0030011015618685,0.16700191426467656,0.1749922202342573,5.6489196282306447e-11,6.11912476065808e-06,1.1158444584051269e-07,7.660465432352914e-08,9.336956201715176e-12
c005,full,0.03994599925706639,917.8580467318611,1143635.01,4.002977656322213,0.16700094429844106,0.1749914769670919,6.594748749687874e-11,6.937728666363298e-06,1.392988805308827e-07,8.803065185858521e-08,9.678214016413133e-12
c005,full,0.04373197914137079,917.864222024179,1143635.01,4.002951030173041,0.16699984463718076,0.17499063443140786,7.727586226973254e-11,7.867818687878188e-06,1.7381317747905802e-07,1.0131740681329623e-07,1.0055591013029789e-11
c005,full,0.04787678453889145,917.8712521606068,1143635.0099999998,4.002920711341642,0.16699859483029494,0.17498967676351468,9.098968628023625e-11,8.927300832705565e-06,2.1683864591754284e-07,1.1683480009995827e-07,1.0476637552564101e-11
c005,full,0.05241442401620041,917.8792798880955,1143635.01,4.002886081856339,0.16699717028201114,0.17498858485098379,1.077941970049366e-10,1.0137796189147438e-05,2.705480998392703e-07,1.3504358855106303e-07,1.0950242779321368e-11
c005,full,0.0573821293850335,917.8884786506732,1143635.0099999998,4.002846390552321,0.16699554122310906,0.17498733551411086,1.2866765357654353e-10,1.1525583337026107e-05,3.3771424657133825e-07,1.565218251539771e-07,1.1486948785533918e-11
c005,full,0.06282066119324352,917.8990606465334,1143635.01,4.002800718040006,0.16699367138496637,0.17498590044303464,1.5498566176303782e-10,1.3122819060676324e-05,4.2189509294731415e-07,1.820001199866904e-07,1.2099393198878905e-11
c005,full,0.06877464316940457,917.9112873959436,1143635.01,4.0027479307368266,0.1669915162713517,0.17498424480239744,1.8870944174055458e-10,1.4969137086822354e-05,5.276846539054903e-07,2.124091676949531e-07,1.2802930059510223e-11
c005,full,0.0752929283652247,917.925483777788,1143635.01,4.002686619784998,0.16698902087811102,0.17498232537693237,2.326747661038081e-10,1.711376854643013e-05,6.610554661333836e-07,2.4894451494995896e-07,1.3616493970686618e-11
c005,full,0.082429,917.9420569195491,1143635.01,4.00261501881347,0.16698611664556795,0.17498008807484547,2.9104165135086284e-10,1.9618391653684775e-05,8.298319169557524e-07,2.931558719819044e-07,1.4563804084166895e-11
c005,reduced,0.0,917.812,1143635.01,4.003175950668291,0.16700937114457462,0.1749980312721482,0.0,0.0,0.0,0.0,0.0
c005,reduced,8.2429e-09,917.811999999315,1143635.01,4.003175950671279,0.1670093711444622,0.17499803127203575,5.608872892028975e-29,1.0439254004780903e-18,1.385956812664142e-28,2.2142282574373602e-30,1.2173452545941165e-18
c005,reduced,9.024141029608507e-09,917.8119999992501,1143635.01,4.0031759506715625,0.16700937114445155,0.1749980312720251,6.722602695161604e-29,1.2484049017649743e-18,1.6603199761419374e-28,2.6545499256000543e-30,1.4226213628986249e-18
c005,reduced,9.87942609060697e-09,917.8119999991791,1143635.01,4.0031759506718725,0.16700937114443987,0.17499803127201344,7.941888967268223e-29,1.4722644484387153e-18,1.960686580195528e-28,3.1366041579567352e-30,1.6473530169705176e-18
c005,reduced,1.0815772887361404e-08,917.8119999991013,1143635.01,4.00317595067221,0.16700937114442707,0.17499803127200061,9.276736081142618e-29,1.7173408317513813e-18,2.289521164572876e-28,3.66434626045782e-30,1.8933841637952823e-18
c005,reduced,1.1840864244351566e-08,917.8119999990162,1143635.01,4.003175950672583,0.1670093711444131,0.17499803127198668,1.0738096598505263e-28,1.985644929343237e-18,2.6495218518108528e-28,4.242106412859512e-30,2.1627335149487607e-18
c005,reduced,1.2963111144558075e-08,917.8119999989228,1143635.01,4.00317595067299,0.16700937114439782,0.17499803127197136,1.2337961136930147e-28,2.2793782047063742e-18,3.0436424856158913e-28,4.874625198306515e-30,2.4576111103390483e-18
c005,reduced,1.41917217424671e-08,917.8119999988207,1143635.01,4.003175950673435,0.16700937114438105,0.1749980312719546,1.408945675412984e-28,2.6009507704254462e-18,3.4751168674639436e-28,5.567092500317986e-30,2.7804364518176225e-18
c005,reduced,1.5536776917951817e-08,917.811999998709,1143635.01,4.003175950673922,0.1670093711443627,0.17499803127193625,1.600695465685239e-28,2.953001163406319e-18,3.9474852902835903e-28,6.325190086330698e-30,3.1338583554479292e-18
c005,reduced,1.7009312990957514e-08,917.8119999985867,1143635.01,4.003175950674456,0.1670093711443426,0.17499803127191615,1.8106188118151987e-28,3.3384179943503334e-18,4.4646235869338185e-28,7.155138227201547e-30,3.520776685321218e-18
c005,reduced,1.8621412275674014e-08,917.8119999984527,1143635.01,4.003175950675041,0.16700937114432063,0.17499803127189417,2.040438157055845e-28,3.76036364911063e-18,5.030774931822541e-28,8.063746735187826e-30,3.944366147248115e-18
c005,reduced,2.0386302217200955e-08,917.8119999983061,1143635.01,4.00317595067568,0.16700937114429656,0.1749980312718701,2.292039193436711e-28,4.222300236402403e-18,5.650584656601235e-28,9.058470839176743e-30,4.408102337555438e-18
c005,reduced,2.2318463924133834e-08,917.8119999981454,1143635.01,4.00317595067638,0.16700937114427014,0.1749980312718437,2.5674863340664233e-28,4.728017994771075e-18,6.329138365602424e-28,1.0147472355626919e-29,4.91579026072165e-18
c005,reduced,2.4433750987591e-08,917.8119999979697,1143635.0100000002,4.003175950677147,0.16700937114424133,0.1749980312718149,2.8690396518605105e-28,5.281666391900276e-18,7.072003663760908e-28,1.1339686657135338e-29,5.4715955498408746e-18
c005,reduced,2.6749519561605532e-08,917.8119999977773,1143635.0100000002,4.003175950677987,0.16700937114420975,0.17499803127178332,3.1991734236787146e-28,5.887788171433055e-18,7.885275839401093e-28,1.2644895988114533e-29,6.080078646083015e-18
c005,reduced,2.9284770772204e-08,917.8119999975665,1143635.01,4.003175950678905,0.1670093711441752,0.17499803127174873,3.5605964320282023e-28,6.551356626663731e-18,8.775627876722112e-28,1.4073809729142206e-29,6.7462322175956875e-18
c005,reduced,3.2060306623655174e-08,917.811999997336,1143635.01,4.003175950679911,0.1670093711441373,0.17499803127171087,3.956274190910544e-28,7.277816406935389e-18,9.75036520833894e-28,1.563815226856153e-29,7.475522124874427e-18
c005,reduced,3.509890068111425e-08,917.8119999970835,1143635.01,4.003175950681013,0.16700937114409586,0.17499803127166938,4.3894532781775974e-28,8.073128191563338e-18,1.0817485657129334e-27,1.7350759202327028e-29,8.2739322687259e-18
c005,reduced,3.842548493013361e-08,917.811999996807,1143635.01,4.003175950682218,0.16700937114405046,0.17499803127162403,4.863687974046174e-28,8.943817597839335e-18,1.1985745059216449e-27,1.9225682651426934e-29,9.148013688806929e-18
c005,reduced,4.2067354346240145e-08,917.8119999965044,1143635.01,4.003175950683539,0.1670093711440008,0.17499803127157434,5.382869424342969e-28,9.897028724411361e-18,1.3264729106529904e-27,2.1278306561021523e-29,1.0104938315597443e-17
c005,reduced,4.605439085309624e-08,917.8119999961732,1143635.01,4.003175950684982,0.16700937114394634,0.17499803127151992,4.125872988547771e-27,2.1217347218942815e-17,1.704874285742684e-26,7.794103012775401e-27,1.1632436767802394e-17
c005,reduced,5.041930850684267e-08,917.8119999958107,1143635.01,4.003175950686564,0.1670093711438868,0.17499803127146038,1.057115960026658e-26,4.0938653449307363e-17,4.537240120467236e-26,2.1844600393305522e-26,1.364689604905677e-17
c005,reduced,5.519792191838917e-08,917.8119999954137,1143635.01,4.003175950688295,0.16700937114382158,0.17499803127139515,1.7627314031401045e-26,6.252909476376152e-17,7.638050362008428e-26,3.722676806464108e-26,1.5852280640941107e-17
c005,reduced,6.042944011608347e-08,917.8119999949791,1143635.0100000002,4.00317595069019,0.16700937114375017,0.17499803127132377,2.5352232775199412e-26,8.616582301633275e-17,1.10327474862878e-25,5.406681833908566e-26,1.826668595723637e-17
c005,reduced,6.615678825993525e-08,917.8119999945034,1143635.01,4.003175950692265,0.167009371143672,0.17499803127124558,3.3809299606812273e-26,1.1204278006175717e-16,1.4749185342176186e-25,7.25029256098617e-26,2.0909922448869714e-17
c005,reduced,7.24269598470933e-08,917.8119999939825,1143635.01,4.003175950694537,0.16700937114358644,0.17499803127116004,4.3067905653870755e-26,1.4037228906890674e-16,1.881785769526954e-25,9.268636008662048e-26,2.3803678150759458e-17
c005,reduced,7.929140229845871e-08,917.8119999934123,1143635.0099999998,4.003175950697025,0.1670093711434928,0.1749980312710664,5.320401875802633e-26,1.7138679665483994e-16,2.3272148432459624e-25,1.1478272898350615e-25,2.69716966344348e-17
c005,reduced,8.680643909021321e-08,917.811999992788,1143635.0099999998,4.003175950699748,0.16700937114339023,0.17499803127096386,6.43008067991239e-26,2.0534078013387345e-16,2.8148605480256214e-25,1.3897333534385894e-25,3.043997182655078e-17
c005,reduced,9.503373189389735e-08,917.8119999921046,1143635.01,4.003175950702729,0.16700937114327793,0.1749980312708516,7.644932009645081e-26,2.425128355308564e-16,3.3487240684388705e-25,1.6545666565085814e-25,3.423696129180533e-17
c005,reduced,1.0404078651694637e-07,917.8119999913564,1143635.01,4.003175950705992,0.16700937114315503,0.17499803127072866,8.974923848623545e-26,2.832079634910162e-16,3.933185811123196e-25,1.9445001843010747e-25,3.8393819730267006e-17
c005,reduced,1.1390150679497717e-07,917.8119999905373,1143635.0100000002,4.003175950709564,0.1670093711430204,0.17499803127059407,1.0430968920524158e-25,3.2776007184249904e-16,4.573041346480159e-25,2.261912872070098e-25,4.294465460498284e-17
c005,reduced,1.24696800980576e-07,917.8119999896405,1143635.01,4.0031759507134765,0.16700937114287312,0.1749980312704468,1.2025014229128913e-25,3.765347153454159e-16,5.273540756837813e-25,2.6094091244830663e-25,4.792680599732023e-17
c005,reduced,1.3651524560406466e-07,917.8119999886587,1143635.01,4.003175950717758,0.1670093711427118,0.1749980312702855,1.3770139084754335e-25,4.299320951072948e-16,6.04043171393118e-25,2.9898401850363917e-25,5.3381152986281903e-17
c005,reduced,1.494538122533001e-07,917.8119999875839,1143635.0100000002,4.003175950722445,0.1670093711425352,0.17499803127010893,1.568066242137609e-25,4.883903422754965e-16,6.880006639156794e-25,3.4063275308099456e-25,5.935244906567289e-17
c005,reduced,1.6361866323580473e-07,917.8119999864073,1143635.01,4.003175950727577,0.16700937114234188,0.17499803126991564,1.7772260284995986e-25,5.52389112949598e-16,7.799154333555459e-25,3.8622884845165034e-25,6.588968935124851e-17
c005,reduced,1.79126022651728e-07,917.8119999851191,1143635.01,4.003175950733197,0.1670093711421303,0.17499803126970406,2.0062094457257494e-25,6.224535238104217e-16,8.805416501153428e-25,4.361464253996043e-25,7.304651259082127e-17
c005,reduced,1.9610313002487533e-07,917.8119999837089,1143635.01,4.003175950739347,0.1670093711418986,0.17499803126947241,2.25689532696784e-25,6.991584607579152e-16,9.907049629441221e-25,4.907950629221584e-25,8.088164127585724e-17
c005,reduced,2.1468928431645862e-07,917.8119999821649,1143635.0100000002,4.003175950746082,0.16700937114164488,0.17499803126921873,2.531340576389811e-25,7.831332959107648e-16,1.1113092734726747e-24,5.50623158868912e-25,8.945936346572938e-17
c005,reduced,2.3503698688779976e-07,917.8119999804746,1143635.01,4.0031759507534534,0.16700937114136719,0.17499803126894106,2.8317970462838913e-25,8.750670516711685e-16,1.2433441528219741e-24,6.161216090935229e-25,9.88500602780415e-17
c005,reduced,2.573131927901296e-07,917.8119999786243,1143635.01,4.003175950761524,0.16700937114106318,0.17499803126863708,3.1607300137568154e-25,9.757140542265172e-16,1.3878929611388832e-24,6.878278353061053e-25,1.091307833731417e-16
c005,reduced,2.817006806484341e-07,917.8119999765984,1143635.0099999998,4.00317595077036,0.16700937114073033,0.17499803126830427,3.520838408589125e-25,1.0859001228755143e-15,1.5461417366806964e-24,7.663301946751796e-25,1.2038588717114188e-16
c005,reduced,3.0839955237940384e-07,917.8119999743806,1143635.0100000002,4.003175950780034,0.167009371140366,0.17499803126793995,3.9150769582394645e-25,1.2065293459628621e-15,1.71938892738448e-24,8.522728073604669e-25,1.3270772098885638e-16
c005,reduced,3.376288750488163e-07,917.8119999719526,1143635.01,4.003175950790624,0.16700937113996708,0.1749980312675411,4.346680431695772e-25,1.3385914990197155e-15,1.909056044769676e-24,9.463608415868987e-25,1.4619738677570996e-16
